# wavelength  elem  eqw 
 4110.060  ZrII    57.731 
 4110.496   CoI    99.235 
 4110.500   CoI   107.371 
 4110.504   CoI   108.731 
 4110.509   CoI   105.914 
 4110.514   CoI    96.868 
 4110.526   CoI    84.339 
 4110.526   CoI     7.041 
 4110.528   CoI    60.673 
 4110.529   CoI    99.282 
 4110.531   CoI   117.133 
 4110.533   CoI   129.521 
 4110.538   CoI    96.869 
 4110.545   CoI   105.915 
 4110.553   CoI   108.733 
 4110.561   CoI   107.373 
 4110.568   CoI    99.237 
 4110.895   MnI    76.171 
 4110.968   CrI    61.309 
 4110.993  CrII    43.562 
 4111.003  CrII    84.783 
 4111.067   FeI    40.083 
 4111.343  DyII    54.483 
 4111.347   CrI    92.658 
 4111.670   CrI    59.506 
 4111.790    VI   181.530 
 4111.945    VI    91.342 
 4112.033    VI    31.931 
 4112.088   FeI    43.019 
 4112.168   FeI    43.768 
 4112.319    VI    34.262 
 4112.350   FeI   102.840 
 4112.710   TiI   145.938 
 4112.740   RuI    30.349 
 4112.911   FeI    99.909 
 4112.960   FeI   121.454 
 4113.233  CrII    32.015 
 4113.256   MnI    53.991 
 4113.329   FeI    50.281 
 4113.520    VI    83.141 
 4113.681   FeI    48.359 
 4114.446   FeI   185.013 
 4114.960   FeI   118.982 
 4115.133   FeI    68.281 
 4115.190    VI   169.202 
 4115.370  CeII    30.137 
 4115.970   NiI    63.722 
 4116.470    VI   145.224 
 4116.553    VI   107.482 
 4116.553    VI    83.282 
 4116.570    VI   107.482 
 4116.570    VI   100.606 
 4116.688    VI    19.132 
 4116.688    VI    13.454 
 4116.695    VI    24.251 
 4116.695    VI    19.132 
 4116.704    VI    24.251 
 4116.704    VI    19.545 
 4116.704    VI    12.966 
 4116.715    VI    40.162 
 4116.715    VI    19.545 
 4116.942   FeI    83.987 
 4117.851   FeI    86.148 
 4117.858   FeI    59.163 
 4118.140  CeII    47.029 
 4118.180    VI    48.103 
 4118.457  PrII    52.131 
 4118.540   FeI   271.662 
 4118.547  SmII    41.546 
 4118.557   FeI    32.168 
 4118.640    VI   139.739 
 4118.758   CoI   158.778 
 4118.758   CoI   151.286 
 4118.758   CoI   143.338 
 4118.758   CoI   134.424 
 4118.760   CoI   123.455 
 4118.763   CoI   106.700 
 4118.773   CoI   117.781 
 4118.775   CoI   125.801 
 4118.778   CoI   105.365 
 4118.779   CoI   129.698 
 4118.784   CoI   130.646 
 4118.786   CoI   106.701 
 4118.789   CoI   128.325 
 4118.794   CoI   104.425 
 4118.795   CoI   119.961 
 4118.804   CoI    98.723 
 4118.815   CoI    88.008 
 4118.826   CoI    65.049 
 4118.885   FeI   130.738 
 4119.008  CeII    30.582 
 4119.399    VI     0.223 
 4119.399    VI     0.142 
 4119.405    VI     0.236 
 4119.405    VI     0.230 
 4119.405    VI     0.142 
 4119.414    VI     0.316 
 4119.414    VI     0.299 
 4119.414    VI     0.236 
 4119.425    VI     0.464 
 4119.425    VI     0.330 
 4119.425    VI     0.299 
 4119.434    VI    48.908 
 4119.434    VI    14.590 
 4119.439    VI    31.345 
 4119.439    VI    20.837 
 4119.439    VI    14.590 
 4119.440    VI     0.684 
 4119.440    VI     0.330 
 4119.440    VI     0.322 
 4119.443    VI    22.096 
 4119.443    VI    20.837 
 4119.443    VI    14.620 
 4119.446    VI    22.096 
 4119.446    VI    19.559 
 4119.446    VI     3.105 
 4119.449    VI    19.559 
 4119.449    VI    13.148 
 4119.449    VI     0.182 
 4119.450    VI    13.148 
 4119.450    VI     7.676 
 4119.457    VI     0.984 
 4119.457    VI     0.322 
 4119.457    VI     0.270 
 4119.477    VI     1.379 
 4119.477    VI     0.270 
 4119.477    VI     0.165 
 4119.500    VI     1.878 
 4119.500    VI     0.165 
 4119.524  FeII    34.161 
 4119.573   MgI    44.434 
 4119.790  CeII    47.647 
 4119.880  CeII    32.569 
 4119.883  CeII    38.272 
 4119.918   FeI    79.385 
 4120.015   TiI    50.210 
 4120.210   FeI   166.555 
 4120.351   FeI    66.876 
 4120.540    VI    77.566 
 4120.615   CrI    70.513 
 4120.818    VI    47.111 
 4120.830  CeII    55.003 
 4121.294   CoI   176.260 
 4121.301   CoI   169.161 
 4121.308   CoI   162.126 
 4121.313   CoI   155.068 
 4121.316   CoI   125.195 
 4121.318   CoI   147.788 
 4121.321   CoI   134.198 
 4121.322   CoI   139.948 
 4121.324   CoI   137.379 
 4121.326   CoI   131.061 
 4121.327   CoI   137.643 
 4121.329   CoI   135.587 
 4121.329   CoI   119.901 
 4121.331   CoI   131.061 
 4121.332   CoI   122.741 
 4121.336   CoI    91.542 
 4121.336   CoI    60.991 
 4121.337   CoI    98.929 
 4121.338   CoI    98.929 
 4121.338   CoI    94.355 
 4121.338   CoI    84.145 
 4121.634   TiI    95.038 
 4121.800   FeI   145.861 
 4121.821   CrI    65.995 
 4121.980   NiI    63.483 
 4122.143   TiI    85.956 
 4122.271   CoI    31.629 
 4122.523   FeI   160.730 
 4122.665  FeII    85.077 
 4122.783   MnI    58.228 
 4123.182    VI    74.969 
 4123.230  LaII    90.681 
 4123.240  CeII    46.056 
 4123.240  CeII    37.354 
 4123.280   MnI    54.725 
 4123.302   TiI    62.916 
 4123.378   CrI    73.926 
 4123.490  CeII    41.813 
 4123.497    VI   117.079 
 4123.504    VI   117.992 
 4123.504    VI    95.865 
 4123.513    VI   117.992 
 4123.513    VI   111.556 
 4123.525    VI   131.607 
 4123.540   MnI    73.635 
 4123.568   TiI    72.628 
 4123.570    VI   116.213 
 4123.721   FeI   102.372 
 4123.768   FeI   121.302 
 4123.783   NiI    32.413 
 4123.805   NbI    54.382 
 4123.870  CeII    77.780 
 4123.945   TiI    57.380 
 4124.070    VI    88.215 
 4124.488   FeI    72.981 
 4124.787  CeII    45.386 
 4124.790  FeII    48.918 
 4124.920   YII    83.438 
 4125.221   FeI    47.545 
 4125.620   FeI   126.193 
 4125.694   FeI    87.702 
 4125.880   FeI   135.538 
 4126.180   FeI   160.063 
 4126.243   FeI    46.945 
 4126.520   CrI   112.198 
 4126.859   FeI   106.811 
 4127.086   TiI    58.189 
 4127.370  CeII    61.405 
 4127.531   TiI    86.450 
 4127.587   TiI    31.457 
 4127.610   FeI   206.976 
 4127.748  CeII    30.470 
 4127.803   FeI   141.609 
 4127.814   FeI   132.190 
 4128.052    VI   107.354 
 4128.056    VI   107.354 
 4128.056    VI    98.970 
 4128.063    VI   114.754 
 4128.063    VI    92.639 
 4128.063    VI    85.891 
 4128.071    VI   115.107 
 4128.071    VI   113.603 
 4128.071    VI    58.998 
 4128.082    VI   125.824 
 4128.082    VI   107.862 
 4128.094    VI   134.906 
 4128.149  MnII    75.306 
 4128.299    YI   102.178 
 4128.740  FeII    67.066 
 4128.850    VI    37.661 
 4129.159  TiII   108.752 
 4129.184   CrI    48.032 
 4129.194   FeI    97.537 
 4129.425  DyII    36.627 
 4129.460   FeI   102.237 
 4129.628  EuII     8.372 
 4129.632  EuII    21.600 
 4129.645  EuII    12.569 
 4129.650  EuII    23.962 
 4129.653  EuII     8.372 
 4129.670  EuII    14.147 
 4129.676  EuII    29.864 
 4129.680  EuII    12.569 
 4129.682  EuII     9.072 
 4129.685  EuII    23.128 
 4129.689  EuII    13.568 
 4129.692  EuII    25.601 
 4129.695  EuII     9.072 
 4129.699  EuII    15.250 
 4129.702  EuII    31.734 
 4129.703  EuII    13.139 
 4129.706  EuII    13.568 
 4129.709  EuII    37.645 
 4129.714  EuII    14.176 
 4129.715  EuII    14.148 
 4129.717  EuII    39.720 
 4129.720  EuII    15.251 
 4129.734  EuII     9.701 
 4129.735  EuII    48.279 
 4129.738  EuII    14.177 
 4129.744  EuII     8.958 
 4129.751  EuII    46.106 
 4129.757  EuII    13.140 
 4129.760  EuII    56.572 
 4129.761  EuII     9.701 
 4129.801  EuII    54.409 
 4130.036   FeI    79.518 
 4130.037   FeI    91.039 
 4130.366  GdII    50.048 
 4130.370  GdII    48.638 
 4130.476   CrI    42.525 
 4130.645  BaII    65.584 
 4130.710  CeII    39.809 
 4131.100  CeII    40.276 
 4131.102   MnI    40.957 
 4131.120    VI   148.969 
 4131.230   TiI    61.417 
 4131.339   CrI    43.474 
 4131.746   FeI    55.516 
 4131.926   FeI    91.910 
 4131.962   FeI   108.724 
 4132.020    VI   137.023 
 4132.060   FeI  1022.146 
 4132.072   CoI    10.193 
 4132.072   CoI     5.892 
 4132.085   CoI    15.344 
 4132.085   CoI    10.193 
 4132.085   CoI     0.138 
 4132.104   CoI    17.418 
 4132.104   CoI    15.344 
 4132.104   CoI     2.364 
 4132.130   CoI    17.418 
 4132.130   CoI    16.386 
 4132.130   CoI    11.365 
 4132.161   CoI    25.151 
 4132.161   CoI    16.386 
 4132.161   CoI    11.342 
 4132.264  GdII    35.280 
 4132.283  GdII    33.998 
 4132.527   FeI   102.695 
 4132.691   FeI    78.540 
 4132.900   FeI   172.770 
 4132.943   FeI    63.875 
 4133.610   FeI   102.585 
 4133.800  CeII    67.963 
 4133.860   FeI   126.957 
 4133.996   FeI    48.147 
 4134.194   FeI    60.577 
 4134.338   FeI   119.758 
 4134.415   FeI    93.904 
 4134.417   FeI   128.749 
 4134.490    VI   152.653 
 4134.680   FeI   193.487 
 4134.897   FeI    78.704 
 4135.030   MnI    55.322 
 4135.271   FeI   101.953 
 4135.284    VI    16.389 
 4135.284    VI     2.321 
 4135.291    VI    11.180 
 4135.291    VI     3.671 
 4135.291    VI     2.321 
 4135.296    VI     7.005 
 4135.296    VI     4.243 
 4135.296    VI     3.671 
 4135.301    VI     4.243 
 4135.301    VI     4.177 
 4135.301    VI     3.925 
 4135.304    VI     4.177 
 4135.304    VI     3.606 
 4135.304    VI     1.863 
 4135.307    VI     3.606 
 4135.307    VI     2.645 
 4135.307    VI     0.672 
 4135.309    VI     2.645 
 4135.309    VI     1.402 
 4135.309    VI     0.135 
 4135.310    VI     1.402 
 4135.321  NdII    54.026 
 4135.424  CeII    32.068 
 4135.440  CeII    56.579 
 4135.775   OsI    31.203 
 4136.390    VI    48.924 
 4136.510   FeI   115.849 
 4136.544   TiI    54.979 
 4136.901   TiI    43.752 
 4137.000   FeI   178.047 
 4137.086   NbI    31.412 
 4137.284   TiI    94.048 
 4137.420   FeI    99.324 
 4137.466  CeII    31.150 
 4137.645  CeII    79.896 
 4137.650  CeII    76.642 
 4137.974   FeI    69.809 
 4138.434   NiI    37.067 
 4138.839   FeI    87.456 
 4139.246    VI    32.003 
 4139.696   NbI    33.807 
 4139.834   TiI    31.926 
 4139.930   FeI   166.689 
 4140.243   FeI    61.341 
 4140.393   FeI    79.594 
 4140.418   TiI   106.850 
 4140.450  GdII    69.141 
 4141.060   MnI    45.406 
 4141.224  PrII    41.428 
 4141.676   FeI    73.939 
 4141.718  LaII    50.841 
 4141.860   FeI   118.892 
 4141.891   FeI    74.224 
 4142.151   NiI    33.676 
 4142.180   CrI    70.238 
 4142.294   FeI   108.529 
 4142.400  CeII    49.219 
 4142.455   CrI    70.933 
 4142.470   TiI    35.108 
 4142.588   FeI    89.005 
 4142.660    VI    98.664 
 4142.842    YI    95.355 
 4142.959   NiI    37.853 
 4143.030   TiI    93.511 
 4143.100  DyII    40.424 
 4143.112  PrII    61.461 
 4143.270   TiI    55.556 
 4143.417   FeI   279.888 
 4143.487   FeI   123.590 
 4143.747   FeI    94.057 
 4143.826   FeI   124.819 
 4143.870   FeI   991.624 
 4144.075   FeI    95.494 
 4144.162   RuI    32.355 
 4144.406  TbII    35.788 
 4144.490  CeII    52.180 
 4144.492  CeII    41.592 
 4144.996  CeII    51.902 
 4145.000  CeII    57.697 
 4145.038   TiI    84.981 
 4145.210   FeI    93.845 
 4146.060   FeI   123.235 
 4146.230  CeII    38.093 
 4146.232  CeII    45.562 
 4146.676   CrI    33.931 
 4146.990   FeI   105.295 
 4147.331   FeI   100.648 
 4147.482   FeI    74.571 
 4147.530   MnI    68.518 
 4147.680   FeI   276.132 
 4148.266   FeI    32.636 
 4148.420   FeI    47.678 
 4148.800   MnI    36.732 
 4148.860    VI    36.910 
 4149.200  ZrII   128.889 
 4149.370   FeI   137.938 
 4149.485   FeI    74.493 
 4149.763   FeI   122.835 
 4149.781  CeII    40.309 
 4149.790  CeII    46.280 
 4149.897   FeI    50.962 
 4149.940  CeII    73.718 
 4149.966  CeII    60.885 
 4150.238   NiI    42.252 
 4150.250   FeI   121.544 
 4150.348   NiI    74.718 
 4150.362   NiI    50.564 
 4150.431   CoI   103.920 
 4150.448   FeI    58.996 
 4150.531   TiI    57.327 
 4150.817   TiI    42.912 
 4150.905  CeII    36.044 
 4150.963   TiI    95.708 
 4150.970  ZrII    91.496 
 4151.666   FeI    62.049 
 4151.687  NdII    30.589 
 4151.755   CoI    59.176 
 4151.943   FeI   110.345 
 4151.960  LaII    70.017 
 4151.970  LaII    41.594 
 4151.970  CeII    61.912 
 4151.970  CeII    69.840 
 4152.056   FeI    34.700 
 4152.092   FeI    95.360 
 4152.170   FeI   182.319 
 4152.203  SmII    36.787 
 4152.336   ScI    35.885 
 4152.574   NbI    49.095 
 4152.761   FeI    30.339 
 4153.330    VI    35.625 
 4153.389   FeI   104.736 
 4153.763   CrI    90.018 
 4153.806   CrI    79.839 
 4153.900   FeI   192.465 
 4154.094   FeI   115.987 
 4154.502   FeI   198.674 
 4154.800   FeI   173.532 
 4154.849   TiI    56.553 
 4155.530   MnI    30.977 
 4155.901    VI    62.976 
 4155.915   FeI    89.565 
 4156.080  NdII    94.761 
 4156.240  ZrII    99.047 
 4156.255  NdII    63.502 
 4156.283   FeI    33.662 
 4156.307   FeI   125.324 
 4156.442   FeI   101.418 
 4156.674   FeI   125.922 
 4156.800   FeI   187.954 
 4157.195   FeI    84.056 
 4157.788   FeI   168.039 
 4158.350    VI   112.142 
 4158.376   FeI    83.054 
 4158.749   FeI    68.150 
 4158.790   FeI   148.633 
 4159.030  CeII    65.830 
 4159.031  CeII    37.211 
 4159.186   FeI   141.556 
 4159.634   TiI    83.464 
 4159.690    VI    83.903 
 4160.110  CeII    69.775 
 4160.332   VII    44.222 
 4160.368   FeI   112.028 
 4160.554   FeI    86.365 
 4160.560  NdII    44.702 
 4160.770   FeI    52.923 
 4161.080   FeI   100.863 
 4161.180  CeII    80.391 
 4161.210  ZrII    98.552 
 4161.324   NiI    63.779 
 4161.362   CrI    61.684 
 4161.428   CrI    48.257 
 4161.520  TiII   121.934 
 4161.800  SrII    63.190 
 4162.164   CoI    40.695 
 4162.589   TiI    43.827 
 4163.520  CeII    40.958 
 4163.624   CrI   104.253 
 4163.653   NbI    47.461 
 4163.654  TiII   108.209 
 4163.667   CrI    53.119 
 4163.670   FeI   133.675 
 4163.693   FeI   114.952 
 4164.133   TiI    70.274 
 4164.160  PrII    49.630 
 4164.630   NiI   112.972 
 4164.658   NbI    46.201 
 4164.781   FeI    70.173 
 4165.101   MgI    55.466 
 4165.187   ScI    41.755 
 4165.391   FeI   101.581 
 4165.520   CrI    43.479 
 4165.610  CeII    88.931 
 4166.313   TiI    78.731 
 4166.388   CrI    30.885 
 4166.884  CeII    41.649 
 4166.950   NiI    55.929 
 4167.271   MgI   193.774 
 4167.507    YI    60.189 
 4167.668  TiII    63.374 
 4167.800  CeII    59.384 
 4167.860   FeI   101.180 
 4167.968   FeI   109.298 
 4167.990  NdII    37.665 
 4168.120   NbI    38.633 
 4168.630   FeI   102.027 
 4168.940   FeI   109.874 
 4169.326   TiI    84.622 
 4169.766  CeII    33.749 
 4169.780   FeI   101.421 
 4169.840   CrI    57.881 
 4169.877  CeII    36.042 
 4170.208   CrI    41.151 
 4170.912   FeI   149.438 
 4171.037   FeI   133.901 
 4171.082   TiI   114.838 
 4171.690   FeI   106.559 
 4171.900  TiII   106.654 
 4171.900   FeI   150.413 
 4171.903  CrII    63.445 
 4172.053   GaI   136.877 
 4172.120   FeI   141.493 
 4172.425   TiI    54.517 
 4172.494   CrI    65.374 
 4172.574   FeI    65.491 
 4172.591   TiI   130.025 
 4172.644   FeI   101.894 
 4172.680   FeI    99.182 
 4172.759   FeI   196.525 
 4172.956   FeI    74.016 
 4172.966   FeI    61.990 
 4173.323   FeI   136.600 
 4173.380  NdII    39.152 
 4173.470  FeII   108.804 
 4173.473   FeI   114.395 
 4173.549  TiII   133.333 
 4173.920   FeI   170.955 
 4174.056  TiII    64.355 
 4174.081   TiI    34.411 
 4174.134    YI    55.814 
 4174.140    YI    48.559 
 4174.318  MnII    51.869 
 4174.402   TiI    95.806 
 4174.402   FeI    59.159 
 4174.503   TiI    55.045 
 4174.812   CrI    84.856 
 4174.910   FeI   217.959 
 4174.961   CrI    35.824 
 4175.070   FeI    60.112 
 4175.183   FeI    56.414 
 4175.221   CrI    43.186 
 4175.640   FeI   206.483 
 4175.886   FeI    71.323 
 4175.941   CrI    67.521 
 4176.566   FeI   179.315 
 4176.610   MnI    95.026 
 4176.676   CrI    31.923 
 4176.702  CeII    30.663 
 4176.866   FeI    55.044 
 4177.063   FeI    69.761 
 4177.320  NdII    90.255 
 4177.518   FeI    68.118 
 4177.540   YII   133.446 
 4177.590   FeI   191.137 
 4177.693  FeII    71.381 
 4177.739   CrI    62.088 
 4177.911   CrI    32.047 
 4178.059  FeII    43.562 
 4178.390   VII    60.080 
 4178.526  NdII    30.489 
 4178.635  NdII    37.084 
 4178.860  FeII    97.629 
 4179.207   CrI    43.193 
 4179.267   CrI    81.062 
 4179.383    VI   166.431 
 4179.393  PrII    68.571 
 4179.414  CrII    68.278 
 4179.810  ZrII    49.613 
 4179.870   TiI    31.752 
 4179.899   CoI    38.060 
 4180.412   FeI    92.536 
 4180.547   TiI    33.678 
 4180.981  FeII    47.679 
 4181.076  CeII    36.119 
 4181.133   FeI    58.873 
 4181.191   FeI    44.209 
 4181.551   FeI   102.014 
 4181.764   FeI   255.613 
 4181.974   FeI   136.113 
 4182.380   FeI   145.571 
 4182.590    VI    89.341 
 4182.790   FeI   106.165 
 4182.907   FeI    56.165 
 4183.030   FeI    79.970 
 4183.286   TiI    52.239 
 4183.440   VII    77.481 
 4183.805   FeI    94.746 
 4183.998   FeI   149.481 
 4184.221   FeI    39.138 
 4184.258  GdII    55.475 
 4184.315  TiII   108.663 
 4184.464   NiI    62.729 
 4184.490   FeI    69.628 
 4184.890   FeI   194.798 
 4185.331  CeII    38.993 
 4185.342   CrI    69.704 
 4185.651   FeI    37.308 
 4186.120   TiI   127.527 
 4186.346   CrI    56.637 
 4186.600  CeII    69.799 
 4186.690  ZrII    43.493 
 4187.040   FeI   478.261 
 4187.167   FeI    89.478 
 4187.240   CoI    38.019 
 4187.320  CeII    39.711 
 4187.594   FeI   119.814 
 4187.617   FeI    89.889 
 4187.800   FeI   489.256 
 4188.707   TiI    59.625 
 4188.737   FeI   132.262 
 4188.963   NiI    60.179 
 4189.479  PrII    56.807 
 4189.511   CoI    59.453 
 4189.560   FeI    98.916 
 4189.840    VI    97.232 
 4189.948   CrI    46.877 
 4189.990   MnI    53.231 
 4190.243  TiII    70.654 
 4190.408   VII    36.082 
 4190.653   CoI    51.120 
 4190.653   CoI    38.679 
 4190.658   CoI    52.774 
 4190.658   CoI    52.045 
 4190.658   CoI    38.680 
 4190.666   CoI    61.215 
 4190.666   CoI    59.625 
 4190.666   CoI    52.774 
 4190.676   CoI    71.985 
 4190.676   CoI    62.470 
 4190.676   CoI    59.625 
 4190.689   CoI    82.043 
 4190.689   CoI    62.470 
 4190.689   CoI    61.745 
 4190.705   CoI    90.662 
 4190.705   CoI    61.745 
 4190.705   CoI    56.632 
 4190.724   CoI    98.093 
 4190.724   CoI    56.633 
 4190.724   CoI    42.603 
 4191.266   CrI   110.094 
 4191.430   FeI   344.220 
 4191.496    VI    10.225 
 4191.496    VI    10.225 
 4191.496    VI     5.330 
 4191.503    VI    14.379 
 4191.503    VI    13.634 
 4191.503    VI     7.009 
 4191.512    VI    23.774 
 4191.512    VI    14.615 
 4191.512    VI     4.040 
 4191.524    VI    34.782 
 4191.524    VI    10.466 
 4191.524    VI     1.539 
 4191.563    VI    33.109 
 4191.680   FeI   163.521 
 4192.092   CrI    64.214 
 4192.841   CoI    32.025 
 4193.090  CeII    36.557 
 4193.283  CeII    33.092 
 4193.608   FeI    94.671 
 4193.657   CrI    70.170 
 4193.699   NiI    37.380 
 4193.870  CeII    72.084 
 4194.489   FeI    75.294 
 4195.023   FeI    61.588 
 4195.318   FeI   174.457 
 4195.519   NiI    71.492 
 4195.620   FeI   128.924 
 4196.210   FeI   175.499 
 4196.340  CeII    54.387 
 4196.530   FeI   116.906 
 4196.546  LaII    79.382 
 4196.671   FeI   110.324 
 4197.098   FeI   126.661 
 4197.369   FeI    45.947 
 4197.628    VI    79.104 
 4197.670  CeII    31.253 
 4197.995  CeII    31.986 
 4198.000   NaI    50.524 
 4198.068   FeI   127.671 
 4198.235   FeI    64.780 
 4198.310   FeI   425.859 
 4198.417   CoI    88.836 
 4198.524   FeI    81.451 
 4198.610    VI   121.884 
 4198.640   FeI   136.140 
 4198.670  CeII    53.051 
 4198.721  CeII    60.151 
 4199.095   FeI   296.432 
 4199.105   ZrI    36.737 
 4199.110  NdII    95.670 
 4199.280   YII    89.697 
 4199.362   FeI    45.988 
 4199.894   RuI    73.048 
 4199.926   FeI    76.495 
 4199.986   FeI   164.545 
 4200.090   FeI    38.882 
 4200.095   CrI    35.183 
 4200.155   CrI    33.171 
 4200.187    VI    52.591 
 4200.450   NiI    84.886 
 4200.753   TiI    92.089 
 4200.780   FeI    85.803 
 4200.890    VI   165.094 
 4200.920   FeI   155.646 
 4201.240  CeII    32.860 
